bloco,talhao,area,safra,data_colheita,TCH,NDVI_b01,NDVI_b02,NDVI_b03,NDVI_b04,NDVI_b05,NDVI_b06,NDVI_b07,NDVI_b08,NDVI_b09,NDVI_b10,NDVI_b11,NDVI_b12
475,1,108.77,2019,2019-06-07,,0.6824034965996232,0.7593084110745362,0.7509779946080276,0.7707513420514658,0.7515624474201884,0.697348335370569,0.6924876635450692,0.5216194479504511,0.3613975420594215,0.3794539962407379,0.3933288315754561,0.4496160391274662
473,2,95.81,2019,2019-08-07,,0.4693988306426453,0.5926275191105101,0.672298408367417,0.7478500887874729,0.715269724938495,0.7229800375858672,0.7317963645231625,0.7310843939377256,0.6956475061818588,0.5113742751154032,0.3623148564860892,0.4234410237428571
473,1,123.98,2019,2019-08-07,,0.4285209869357416,0.5639815397238307,0.6746622352048034,0.7707027153659413,0.7390791094333464,0.7469798984157873,0.7003960859684544,0.671139865620749,0.6209450412645898,0.4652493920641697,0.305978285949842,0.30097669840769
468,5,49.18,2019,2019-05-22,,0.741138478678264,0.74743093739557,0.7670394446742669,0.5801622615022174,0.7619721035609085,0.6516108138220651,0.6297680296924677,0.460628751288639,0.3898949794811646,0.4267747721980127,0.4951593629764707,0.5077715902850869
468,4,39.58,2019,2019-05-22,,0.7314951094084008,0.7398236561891741,0.7674885478438641,0.5763639613109477,0.7599413006419667,0.6518229605194102,0.6201408029526703,0.4110329697529475,0.3153811894500485,0.3747492807626108,0.4689382109069085,0.4859893500650884
468,3,61.38,2019,2019-05-22,,0.758227419251858,0.7637821320963897,0.7664158676781357,0.5537446529576273,0.7829209831418906,0.5908526089845919,0.6597156143064669,0.4662680757682472,0.3450305696044649,0.4510990500627003,0.5178215756614414,0.5076520918738594
464,3,60.56,2019,2019-05-06,,0.6673832626806365,0.7417714502520234,0.5920491230731108,0.7334954988865452,0.6645892038941383,0.6642135408998445,0.5103319955008631,0.4222096304857093,0.4963206767125894,0.5654556033492998,0.6005066064477876,0.559663920691519
464,2,79.12,2019,2019-05-06,,0.6844739842139455,0.7588030815613075,0.6145108794591513,0.7369953579589968,0.6708893607033046,0.6919010836081426,0.5157425625395665,0.4307476354182744,0.5185436228992509,0.60367967499817,0.648256994173175,0.5678481708259083
464,1,124.61,2019,2019-05-06,,0.6800321192879762,0.746285580698101,0.6109106285723648,0.7172251328312117,0.6303821149379459,0.6549186557531357,0.4778203878455496,0.3974845933503118,0.4677828995660804,0.5560536119102062,0.6141473673198415,0.5398443477849165
463,6,60.02,2019,2019-08-03,,0.3702047791170037,0.4556473125429714,0.4734011660603916,0.6411399379372597,0.6698097621693331,0.5399124201606301,0.6243985961465275,0.5771288558840751,0.5150410760851467,0.3899881454075084,0.3216038679375368,0.3058658803210539
463,6,60.02,2018,2018-07-22,76.73913043478261,0.4231418818235397,0.431723128105032,0.5599716814125285,0.592814110657748,0.6000526968170615,0.6818536607658162,0.6104056537151337,0.5690176714869106,0.4258058553232866,0.3757760691292146,0.3550701825057759,0.4068862226079492
